Account_Number,Balance
7387336396,20147
7387336397,92481
7387336398,99778
7387336399,64085
7387336400,12668
7387336401,6378
7387336402,40814
7387336403,89271
7387336404,86371
7387336405,71330
7387336406,5382
7387336407,81072
7387336408,77670
7387336409,79849
7387336410,13373
7387336411,79417
7387336412,58365
7387336413,70418
7387336414,91947
7387336415,42129
7387336416,67768
7387336417,90465
7387336418,72520
7387336419,78238
7387336420,57660
7387336421,26022
7387336422,47186
7387336423,58042
7387336424,99727
7387336425,28443
7387336426,79861
7387336427,44482
7387336428,23052
7387336429,73054
7387336430,313
7387336431,11467
7387336432,85197
7387336433,65585
7387336434,16588
7387336435,89433
7387336436,15307
7387336437,40091
7387336438,24145
7387336439,35996
7387336440,42893
7387336441,57729
7387336442,54618
7387336443,32232
7387336444,18977
7387336445,79539
7387336446,13561
7387336447,55596
7387336448,4514
7387336449,5786
7387336450,31894
7387336451,90047
7387336452,85215
7387336453,90989
7387336454,51368
7387336455,76969
7387336456,93939
7387336457,22710
7387336458,65204
7387336459,41828
7387336460,55783
7387336461,37888
7387336462,62105
7387336463,78494
7387336464,54010
7387336465,79864
7387336466,79993
7387336467,99599
7387336468,43185
7387336469,58012
7387336470,45042
7387336471,97571
7387336472,7642
7387336473,84633
7387336474,72886
7387336475,12256
7387336476,72445
7387336477,72247
7387336478,23437
7387336479,6894
7387336480,31137
7387336481,42114
7387336482,23032
7387336483,72341
7387336484,75417
7387336485,8852
7387336486,16686
7387336487,58155
7387336488,72905
7387336489,45822
7387336490,33557
7387336491,97176
7387336492,81442
7387336493,59860
7387336494,26406
7387336495,64804
7387336496,55780
7387336497,82691
7387336498,91423
7387336499,39323
7387336500,56871
7387336501,14584
7387336502,52272
7387336503,66695
7387336504,42526
7387336505,13715
7387336506,29411
7387336507,53301
7387336508,53475
7387336509,23595
7387336510,88592
7387336511,84319
7387336512,28105
7387336513,54646
7387336514,11025
7387336515,61103
7387336516,15881
7387336517,24668
7387336518,33192
7387336519,5453
7387336520,47974
7387336521,36738
7387336522,74032
7387336523,81254
7387336524,35997
7387336525,76224
7387336526,31814
7387336527,33609
7387336528,45742
7387336529,77210
7387336530,89668
7387336531,71597
7387336532,25469
7387336533,11417
7387336534,90134
7387336535,51920
7387336536,8784
7387336537,74399
7387336538,61268
7387336539,50914
7387336540,33810
7387336541,96726
7387336542,53408
7387336543,53237
7387336544,83128
7387336545,31511
7387336546,98306
7387336547,67502
7387336548,18225
7387336549,3789
7387336550,64729
7387336551,12966
7387336552,68164
7387336553,34916
7387336554,16289
7387336555,63940
7387336556,15157
7387336557,68742
7387336558,83293
7387336559,18711
7387336560,19782
7387336561,62960
7387336562,36542
7387336563,68783
7387336564,9566
7387336565,10648
7387336566,42101
7387336567,27357
7387336568,1718
7387336569,21685
7387336570,89810
7387336571,66169
7387336572,97963
7387336573,46889
7387336574,60468
7387336575,23470
7387336576,58876
7387336577,99645
7387336578,22409
7387336579,78558
7387336580,36652
7387336581,70137
7387336582,8177
7387336583,999
7387336584,50058
7387336585,2391
7387336586,27237
7387336587,79480
7387336588,15338
7387336589,56044
7387336590,50761
7387336591,85529
7387336592,78814
7387336593,63316
7387336594,60401
7387336595,28592
7387336596,34696
7387336597,86489
7387336598,81404
7387336599,44352
7387336600,2564
7387336601,82914
7387336602,24572
7387336603,941
7387336604,42338
7387336605,2099
7387336606,77308
7387336607,31268
7387336608,57826
7387336609,78531
7387336610,84992
7387336611,88359
7387336612,41421
7387336613,42696
7387336614,27360
7387336615,48947
7387336616,72147
7387336617,17001
7387336618,37062
7387336619,82640
7387336620,39685
7387336621,42242
7387336622,98013
7387336623,4347
7387336624,49686
7387336625,6702
7387336626,77550
7387336627,71962
7387336628,61376
7387336629,59719
7387336630,40490
7387336631,38945
7387336632,84714
7387336633,13624
7387336634,49831
7387336635,1273
7387336636,60571
7387336637,67994
7387336638,17060
7387336639,22057
7387336640,69318
7387336641,4305
7387336642,40820
7387336643,83103
7387336644,21427
7387336645,71975
7387336646,28364
7387336647,78374
7387336648,96851
7387336649,44808
7387336650,63281
7387336651,19251
7387336652,27248
7387336653,64675
7387336654,14474
7387336655,34783
7387336656,11407
7387336657,16121
7387336658,83224
7387336659,22426
7387336660,99780
7387336661,77705
7387336662,87917
7387336663,95916
7387336664,69564
7387336665,53419
7387336666,56279
7387336667,48892
7387336668,16524
7387336669,70611
7387336670,49506
7387336671,97495
7387336672,46400
7387336673,29138
7387336674,88317
7387336675,64006
7387336676,63161
7387336677,98753
7387336678,180
7387336679,61644
7387336680,44596
7387336681,81103
7387336682,91430
7387336683,63864
7387336684,63086
7387336685,16055
7387336686,98040
7387336687,62516
7387336688,39049
7387336689,29869
7387336690,19702
7387336691,29713
7387336692,76827
7387336693,10376
7387336694,86945
7387336695,70184
7387336696,80043
7387336697,7701
7387336698,2252
7387336699,43966
7387336700,20190
7387336701,65726
7387336702,1059
7387336703,92320
7387336704,28749
7387336705,26885
7387336706,71929
7387336707,61381
7387336708,68834
7387336709,72576
7387336710,13380
7387336711,73051
7387336712,61036
7387336713,3717
7387336714,71985
7387336715,27911
7387336716,10325
7387336717,82538
7387336718,9025
7387336719,95406
7387336720,55265
7387336721,55063
7387336722,20705
7387336723,85142
7387336724,7948
7387336725,55930
7387336726,39405
7387336727,18232
7387336728,27797
7387336729,73920
7387336730,5673
7387336731,76574
7387336732,71948
7387336733,97780
7387336734,75654
7387336735,65243
7387336736,75125
7387336737,34708
7387336738,1510
7387336739,9355
7387336740,63048
7387336741,63232
7387336742,42366
7387336743,10337
7387336744,2018
7387336745,2346
7387336746,36615
7387336747,64396
7387336748,75339
7387336749,65328
7387336750,1903
7387336751,47675
7387336752,92817
7387336753,27869
7387336754,20768
7387336755,33868
7387336756,77133
7387336757,95332
7387336758,90410
7387336759,12914
7387336760,14453
7387336761,8026
7387336762,38186
7387336763,5697
7387336764,2067
7387336765,23920
7387336766,5669
7387336767,5599
7387336768,19086
7387336769,60113
7387336770,51336
7387336771,73468
7387336772,84033
7387336773,97717
7387336774,207
7387336775,63985
7387336776,72735
7387336777,87882
7387336778,73302
7387336779,59722
7387336780,69657
7387336781,14231
7387336782,83237
7387336783,82837
7387336784,6964
7387336785,9
7387336786,95261
7387336787,64816
7387336788,5706
7387336789,92061
7387336790,39199
7387336791,16348
7387336792,50314
7387336793,35485
7387336794,88664
7387336795,83405
7387336796,17905
7387336797,84141
7387336798,21315
7387336799,66712
7387336800,48465
7387336801,53870
7387336802,56454
7387336803,86143
7387336804,91763
7387336805,47248
7387336806,22789
7387336807,1876
7387336808,35277
7387336809,28578
7387336810,59688
7387336811,79865
7387336812,58688
7387336813,63216
7387336814,95010
7387336815,40853
7387336816,16643
7387336817,11720
7387336818,81254
7387336819,80635
7387336820,50604
7387336821,86719
7387336822,98839
7387336823,53951
7387336824,18434
7387336825,81194
7387336826,74908
7387336827,90747
7387336828,4650
7387336829,95119
7387336830,53928
7387336831,6669
7387336832,58498
7387336833,17933
7387336834,75422
7387336835,50112
7387336836,62892
7387336837,85558
7387336838,82251
7387336839,18676
7387336840,97074
7387336841,58273
7387336842,79895
7387336843,50827
7387336844,3408
7387336845,23537
7387336846,13359
7387336847,33770
7387336848,63737
7387336849,81224
7387336850,91434
7387336851,57903
7387336852,57049
7387336853,78376
7387336854,65310
7387336855,74841
7387336856,25280
7387336857,39904
7387336858,42090
7387336859,22714
7387336860,86955
7387336861,77103
7387336862,7912
7387336863,11404
7387336864,12472
7387336865,10612
7387336866,51181
7387336867,84924
7387336868,47723
7387336869,24741
7387336870,63221
7387336871,93529
7387336872,35957
7387336873,84089
7387336874,2218
7387336875,40243
7387336876,15650
7387336877,46613
7387336878,32782
7387336879,24291
7387336880,46919
7387336881,87306
7387336882,73322
7387336883,12163
7387336884,740
7387336885,39248
7387336886,57731
7387336887,44275
7387336888,45204
7387336889,11475
7387336890,14397
7387336891,13888
7387336892,20530
7387336893,32671
7387336894,18717
7387336895,44126
7387336896,19656
7387336897,94521
7387336898,81999
7387336899,56787
7387336900,50889
7387336901,52491
7387336902,17184
7387336903,8530
7387336904,54252
7387336905,53278
7387336906,44209
7387336907,47768
7387336908,20915
7387336909,41161
7387336910,18323
7387336911,14960
7387336912,92152
7387336913,95063
7387336914,91616
7387336915,23086
7387336916,30012
7387336917,40998
7387336918,82862
7387336919,50454
7387336920,68235
7387336921,64384
7387336922,45919
7387336923,39772
7387336924,62732
7387336925,33700
7387336926,50797
7387336927,51950
7387336928,54320
7387336929,52488
7387336930,62204
7387336931,29352
7387336932,2298
7387336933,4157
7387336934,97184
7387336935,81922
7387336936,85063
7387336937,14692
7387336938,68945
7387336939,32169
7387336940,27053
7387336941,64357
7387336942,79139
7387336943,25093
7387336944,63896
7387336945,58492
7387336946,5461
7387336947,66778
7387336948,89277
7387336949,97304
7387336950,16875
7387336951,92003
7387336952,14711
7387336953,82112
7387336954,70086
7387336955,80564
7387336956,99039
7387336957,82671
7387336958,37152
7387336959,88445
7387336960,63652
7387336961,5490
7387336962,41516
7387336963,19367
7387336964,56096
7387336965,46035
7387336966,7175
7387336967,62314
7387336968,66023
7387336969,12233
7387336970,1428
7387336971,5785
7387336972,15408
7387336973,22438
7387336974,63524
7387336975,83510
7387336976,22380
7387336977,11741
7387336978,5168
7387336979,864
7387336980,17083
7387336981,45654
7387336982,74942
7387336983,52652
7387336984,43731
7387336985,28024
7387336986,67692
7387336987,622
7387336988,3601
7387336989,46075
7387336990,62185
7387336991,45340
7387336992,49281
7387336993,75204
7387336994,29744
7387336995,41778
7387336996,63912
7387336997,68336
7387336998,9658
7387336999,30255
7387337000,43678
7387337001,49227
7387337002,57027
7387337003,52487
7387337004,84380
7387337005,99638
7387337006,87492
7387337007,79033
7387337008,9641
7387337009,67742
7387337010,82098
7387337011,77142
7387337012,75299
7387337013,86283
7387337014,11854
7387337015,78425
7387337016,52275
7387337017,22551
7387337018,24827
7387337019,93154
7387337020,79003
7387337021,28369
7387337022,73081
7387337023,39937
7387337024,69807
7387337025,8482
7387337026,4172
7387337027,49442
7387337028,31349
7387337029,60737
7387337030,34527
7387337031,13192
7387337032,45904
7387337033,49612
7387337034,3859
7387337035,29901
7387337036,90545
7387337037,24124
7387337038,52062
7387337039,10420
7387337040,92153
7387337041,60579
7387337042,56369
7387337043,73670
7387337044,71527
7387337045,3064
7387337046,95356
7387337047,83031
7387337048,49221
7387337049,79194
7387337050,23466
7387337051,14402
7387337052,84047
7387337053,23729
7387337054,49380
7387337055,1182
7387337056,60245
7387337057,41563
7387337058,42748
7387337059,95943
7387337060,99785
7387337061,92487
7387337062,1502
7387337063,76816
7387337064,90420
7387337065,68343
7387337066,36397
7387337067,32103
7387337068,68870
7387337069,78895
7387337070,60086
7387337071,46538
7387337072,12218
7387337073,53264
7387337074,18746
7387337075,73667
7387337076,88378
7387337077,49780
7387337078,69738
7387337079,27722
7387337080,28649
7387337081,82633
7387337082,49554
7387337083,45995
7387337084,41743
7387337085,31514
7387337086,55286
7387337087,38098
7387337088,13376
7387337089,61254
7387337090,27323
7387337091,76565
7387337092,42730
7387337093,88826
7387337094,79141
7387337095,78048
7387337096,51787
7387337097,32153
7387337098,49505
7387337099,62462
7387337100,72038
7387337101,32319
7387337102,31715
7387337103,13484
7387337104,37260
7387337105,55200
7387337106,24114
7387337107,58114
7387337108,37524
7387337109,56121
7387337110,97466
7387337111,79381
7387337112,10597
7387337113,50647
7387337114,57748
7387337115,71185
7387337116,25814
7387337117,34513
7387337118,30850
7387337119,83959
7387337120,41895
7387337121,82695
7387337122,5698
7387337123,15058
7387337124,25214
7387337125,96262
7387337126,85497
7387337127,65442
7387337128,23609
7387337129,38860
7387337130,1173
7387337131,44208
7387337132,85852
7387337133,85854
7387337134,70104
7387337135,1745
7387337136,16691
7387337137,19364
7387337138,43760
7387337139,2661
7387337140,60340
7387337141,52714
7387337142,56732
7387337143,23416
7387337144,19865
7387337145,58600
7387337146,31703
7387337147,83234
7387337148,95376
7387337149,30940
7387337150,43313
7387337151,71379
7387337152,62938
7387337153,24318
7387337154,99726
7387337155,16460
7387337156,42746
7387337157,99695
7387337158,34286
7387337159,89220
7387337160,92571
7387337161,20788
7387337162,68703
7387337163,26198
7387337164,8193
7387337165,11348
7387337166,14036
7387337167,94823
7387337168,84876
7387337169,86568
7387337170,1163
7387337171,8329
7387337172,7968
7387337173,28303
7387337174,65123
7387337175,54181
7387337176,28807
7387337177,6642
7387337178,28082
7387337179,89367
7387337180,80718
7387337181,17204
7387337182,44319
7387337183,19843
7387337184,40230
7387337185,28441
7387337186,47948
7387337187,79248
7387337188,85907
7387337189,92356
7387337190,48629
7387337191,34569
7387337192,62736
7387337193,43507
7387337194,93109
7387337195,56507
7387337196,56397
7387337197,96904
7387337198,85370
7387337199,11910
7387337200,76668
7387337201,87022
7387337202,54515
7387337203,94003
7387337204,45959
7387337205,59309
7387337206,50140
7387337207,17154
7387337208,26094
7387337209,75740
7387337210,67637
7387337211,65278
7387337212,93267
7387337213,51231
7387337214,18403
7387337215,69627
7387337216,28852
7387337217,88669
7387337218,93447
7387337219,59108
7387337220,20096
7387337221,81984
7387337222,69501
7387337223,14562
7387337224,2338
7387337225,20043
7387337226,84391
7387337227,49218
7387337228,53050
7387337229,59255
7387337230,98333
7387337231,98547
7387337232,21610
7387337233,23255
7387337234,92833
7387337235,39592
7387337236,74361
7387337237,67574
7387337238,80392
7387337239,54862
7387337240,49907
7387337241,28998
7387337242,71111
7387337243,7327
7387337244,11824
7387337245,10947
7387337246,95917
7387337247,42119
7387337248,44711
7387337249,94902
7387337250,23995
7387337251,25797
7387337252,89180
7387337253,30631
7387337254,43159
7387337255,31307
7387337256,81155
7387337257,94093
7387337258,93984
7387337259,38577
7387337260,16207
7387337261,65880
7387337262,34466
7387337263,69878
7387337264,29147
7387337265,85658
7387337266,7084
7387337267,58049
7387337268,2578
7387337269,54278
7387337270,19446
7387337271,88369
7387337272,59501
7387337273,48052
7387337274,78650
7387337275,87353
7387337276,5836
7387337277,34127
7387337278,61346
7387337279,91089
7387337280,7486
7387337281,83967
7387337282,57185
7387337283,32439
7387337284,66848
7387337285,9265
7387337286,88644
7387337287,87841
7387337288,49210
7387337289,7787
7387337290,79770
7387337291,72668
7387337292,96917
7387337293,76354
7387337294,47689
7387337295,43800
7387337296,98943
7387337297,60905
7387337298,10954
7387337299,21418
7387337300,92105
7387337301,75007
7387337302,70797
7387337303,91806
7387337304,23012
7387337305,2671
7387337306,49561
7387337307,32989
7387337308,29416
7387337309,18143
