Account_Number,Customer_Id,Account_type,Account_Status
7387338080,54733559,Checking,Active
7387338081,72638761,Checking,Active
7387338082,43670018,Savings,Active
7387338083,50496569,Checking,Inactive
7387338084,86596011,Savings,Active
7387338085,32377754,Savings,Active
7387338086,40153414,Savings,Active
7387338087,28388284,Checking,Active
7387338088,33510308,Checking,Active
7387338089,61405800,Savings,Active
7387338090,54182084,Checking,Active
7387338091,22080746,Savings,Inactive
7387338092,96124899,Savings,Active
7387338093,79606281,Checking,Active
7387338094,30592533,Savings,Active
7387338095,22220779,Savings,Active
7387338096,24341100,Checking,Active
7387338097,15141202,Savings,Active
7387338098,14238180,Checking,Active
7387338099,52949964,Savings,Active
7387338100,15865321,Checking,Active
7387338101,72828673,Checking,Active
7387338102,11307491,Checking,Active
7387338103,26925664,Checking,Active
7387338104,54140598,Savings,Active
7387338105,81945817,Savings,Active
7387338106,87168396,Savings,Active
7387338107,79121316,Savings,Inactive
7387338108,50029341,Checking,Active
7387338109,79309629,Savings,Active
7387338110,51820453,Checking,Active
7387338111,56830457,Checking,Active
7387338112,50956342,Checking,Active
7387338113,95871763,Checking,Inactive
7387338114,19842038,Checking,Active
7387338115,67512174,Checking,Active
7387338116,98569826,Savings,Active
7387338117,13620605,Savings,Inactive
7387338118,41167613,Savings,Active
7387338119,86783643,Savings,Active
7387338120,42817066,Savings,Active
7387338121,25716426,Savings,Active
7387338122,92601923,Savings,Active
7387338123,30665937,Savings,Active
7387338124,38331230,Savings,Active
7387338125,33704691,Savings,Active
7387338126,46310924,Checking,Active
7387338127,18774564,Checking,Inactive
7387338128,55082055,Checking,Active
7387338129,66348627,Checking,Active
7387338130,91002088,Checking,Active
7387338131,31786808,Savings,Active
7387338132,10176231,Checking,Active
7387338133,72557081,Checking,Active
7387338134,60339183,Checking,Active
7387338135,44366571,Savings,Active
7387338136,47980565,Savings,Active
7387338137,64490210,Checking,Active
7387338138,33771946,Savings,Active
7387338139,30544689,Checking,Inactive
7387338140,85231407,Savings,Active
7387338141,24745591,Checking,Active
7387338142,78226059,Savings,Active
7387338143,80492446,Checking,Active
7387338144,37770451,Checking,Active
7387338145,79722695,Checking,Active
7387338146,72932970,Savings,Active
7387338147,76229679,Savings,Active
7387338148,38789337,Savings,Active
7387338149,78802683,Checking,Active
7387338150,93681932,Checking,Active
7387338151,29252612,Checking,Active
7387338152,75986280,Checking,Active
7387338153,87583359,Checking,Active
7387338154,85950006,Checking,Active
7387338155,42123548,Savings,Active
7387338156,65963365,Checking,Active
7387338157,24176231,Savings,Active
7387338158,88154641,Checking,Active
7387338159,10839639,Checking,Active
7387338160,44346496,Checking,Active
7387338161,85436403,Savings,Active
7387338162,97583493,Savings,Active
7387338163,70320504,Savings,Active
7387338164,54142688,Checking,Active
7387338165,68480861,Savings,Active
7387338166,28642939,Checking,Active
7387338167,56342310,Checking,Active
7387338168,45996204,Checking,Active
7387338169,76205514,Checking,Active
7387338170,37737201,Savings,Active
7387338171,49806901,Checking,Active
7387338172,15404325,Savings,Active
7387338173,78857072,Checking,Active
7387338174,66731794,Checking,Active
7387338175,48940210,Savings,Active
7387338176,82638437,Checking,Active
7387338177,93165062,Savings,Active
7387338178,15168158,Savings,Active
7387338179,28126322,Savings,Active
7387338180,30458993,Checking,Active
7387338181,38745464,Checking,Active
7387338182,69606150,Savings,Active
7387338183,44670904,Checking,Active
7387338184,83639955,Savings,Active
7387338185,53429200,Savings,Active
7387338186,82121383,Checking,Active
7387338187,36209434,Savings,Active
7387338188,73576450,Checking,Active
7387338189,59466009,Savings,Active
7387338190,35339299,Checking,Inactive
7387338191,72569733,Savings,Active
7387338192,23823312,Checking,Active
7387338193,98934483,Savings,Active
7387338194,37424813,Checking,Active
7387338195,12548056,Checking,Active
7387338196,31609704,Savings,Active
7387338197,28575941,Checking,Inactive
7387338198,63175529,Savings,Active
7387338199,43500245,Checking,Active
7387338200,63938734,Checking,Active
7387338201,44512725,Checking,Active
7387338202,14669227,Savings,Active
7387338203,96826044,Checking,Active
7387338204,72604768,Checking,Active
7387338205,82398758,Savings,Active
7387338206,40734396,Checking,Active
7387338207,96286589,Savings,Inactive
7387338208,81742932,Savings,Active
7387338209,82489317,Checking,Active
7387338210,57093006,Savings,Active
7387338211,51556721,Checking,Active
7387338212,94616242,Checking,Active
7387338213,70441302,Savings,Active
7387338214,32242965,Checking,Active
7387338215,69482676,Checking,Active
7387338216,14038297,Checking,Active
7387338217,88550284,Checking,Active
7387338218,37132963,Savings,Active
7387338219,50006676,Savings,Active
7387338220,75898676,Savings,Active
7387338221,21772140,Savings,Active
7387338222,67138453,Checking,Active
7387338223,26009048,Checking,Active
7387338224,42315621,Savings,Active
7387338225,24058448,Savings,Active
7387338226,77876147,Savings,Active
7387338227,41400978,Checking,Active
7387338228,30730674,Savings,Inactive
7387338229,29179780,Checking,Active
7387338230,87204267,Checking,Active
7387338231,48358987,Savings,Active
7387338232,85709102,Savings,Active
7387338233,39028170,Savings,Active
7387338234,50894763,Savings,Active
7387338235,32288628,Checking,Active
7387338236,30476372,Checking,Active
7387338237,28048767,Savings,Active
7387338238,21748028,Checking,Active
7387338239,17759391,Checking,Active
7387338240,51415686,Checking,Active
7387338241,65044190,Checking,Active
7387338242,76112595,Savings,Inactive
7387338243,51454696,Checking,Active
7387338244,36593753,Savings,Active
7387338245,51639020,Checking,Active
7387338246,20485277,Checking,Active
7387338247,71233463,Savings,Active
7387338248,15956546,Savings,Active
7387338249,20152257,Checking,Active
7387338250,76731485,Savings,Active
7387338251,19161605,Savings,Active
7387338252,23793555,Checking,Active
7387338253,31005217,Checking,Active
7387338254,26131622,Savings,Active
7387338255,69218692,Savings,Active
7387338256,73092608,Checking,Active
7387338257,35945238,Checking,Active
7387338258,88523474,Checking,Active
7387338259,55082055,Checking,Active
7387338260,15628616,Savings,Active
7387338261,98826256,Checking,Active
7387338262,22994619,Checking,Active
7387338263,71884912,Savings,Active
7387338264,56553986,Savings,Active
7387338265,70061357,Checking,Active
7387338266,69950971,Checking,Active
7387338267,18246948,Checking,Active
7387338268,46550606,Savings,Active
7387338269,20124828,Savings,Inactive
7387338270,36560596,Checking,Active
7387338271,84146093,Checking,Active
7387338272,77699109,Savings,Active
7387338273,23697611,Checking,Active
7387338274,29344492,Checking,Active
7387338275,19545927,Checking,Active
7387338276,17160258,Savings,Active
7387338277,87623615,Checking,Inactive
7387338278,19842038,Savings,Active
7387338279,12817142,Checking,Active
7387338280,54510698,Savings,Active
7387338281,10279495,Checking,Active
7387338282,44418242,Savings,Active
7387338283,54068893,Checking,Active
7387338284,53063789,Checking,Active
7387338285,95727742,Savings,Active
7387338286,14616612,Savings,Active
7387338287,40940965,Savings,Active
7387338288,12728558,Checking,Inactive
7387338289,60075834,Checking,Inactive
7387338290,96823243,Savings,Active
7387338291,88009541,Checking,Inactive
7387338292,51141746,Checking,Active
7387338293,44221387,Checking,Active
7387338294,86975707,Checking,Active
7387338295,57697442,Savings,Inactive
7387338296,53821161,Checking,Active
7387338297,65541522,Savings,Active
7387338298,24057019,Checking,Inactive
7387338299,53765831,Checking,Active
7387338300,85971464,Checking,Active
7387338301,86001018,Checking,Active
7387338302,24106906,Checking,Active
7387338303,53461301,Checking,Active
7387338304,96678254,Checking,Active
7387338305,59607741,Savings,Active
7387338306,74635478,Checking,Inactive
7387338307,45650373,Savings,Active
7387338308,95178005,Savings,Active
7387338309,34710557,Savings,Active
7387338310,61200795,Savings,Active
7387338311,56806226,Checking,Active
7387338312,33806405,Checking,Active
7387338313,74816707,Checking,Active
7387338314,81478579,Savings,Active
7387338315,89126566,Checking,Active
7387338316,36798825,Savings,Active
7387338317,88983152,Checking,Inactive
7387338318,17826055,Checking,Active
7387338319,55199255,Checking,Active
7387338320,87570004,Checking,Active
7387338321,48531339,Checking,Active
7387338322,29610543,Checking,Active
7387338323,98934483,Savings,Active
7387338324,84672284,Savings,Active
7387338325,22697508,Checking,Active
7387338326,35706272,Checking,Active
7387338327,14545089,Checking,Active
7387338328,71492616,Savings,Active
7387338329,19663726,Savings,Active
7387338330,18862610,Checking,Active
7387338331,54883436,Checking,Active
7387338332,72811695,Checking,Active
7387338333,31246817,Checking,Active
7387338334,27796229,Checking,Active
7387338335,64864427,Savings,Active
7387338336,27414383,Checking,Active
7387338337,72109589,Savings,Active
7387338338,77533860,Savings,Active
7387338339,76455052,Checking,Active
7387338340,48689801,Savings,Inactive
7387338341,45882803,Checking,Active
7387338342,41844941,Checking,Active
7387338343,19106650,Checking,Active
7387338344,45595361,Savings,Active
7387338345,28468747,Checking,Active
7387338346,23621012,Checking,Active
7387338347,98125211,Savings,Active
7387338348,53150381,Savings,Active
7387338349,38027359,Checking,Active
7387338350,29387906,Savings,Active
7387338351,55868787,Savings,Active
7387338352,48495115,Checking,Active
7387338353,15619809,Savings,Active
7387338354,98441510,Checking,Active
7387338355,54716444,Checking,Active
7387338356,15525634,Checking,Active
7387338357,89997213,Savings,Active
7387338358,53333101,Savings,Active
7387338359,69241193,Savings,Active
7387338360,36935051,Checking,Active
7387338361,52239837,Savings,Active
7387338362,79489065,Checking,Active
7387338363,34515584,Checking,Inactive
7387338364,85394149,Savings,Inactive
7387338365,82885753,Savings,Active
7387338366,77041898,Savings,Active
7387338367,16910129,Checking,Active
7387338368,67785679,Savings,Active
7387338369,85646019,Savings,Active
7387338370,41909075,Savings,Active
7387338371,71476538,Savings,Active
7387338372,87237454,Savings,Active
7387338373,72246811,Savings,Active
7387338374,18073835,Savings,Active
7387338375,62968259,Checking,Active
7387338376,86607214,Checking,Active
7387338377,23584048,Savings,Active
7387338378,26725092,Savings,Active
7387338379,91162122,Checking,Active
7387338380,83983385,Checking,Active
7387338381,80052977,Checking,Active
7387338382,98346151,Savings,Active
7387338383,89110889,Checking,Active
7387338384,85436403,Checking,Active
7387338385,96189119,Checking,Active
7387338386,23845992,Checking,Active
7387338387,89105203,Checking,Active
7387338388,10353670,Savings,Active
7387338389,55980679,Savings,Active
7387338390,12433952,Checking,Active
7387338391,24291496,Checking,Active
7387338392,81261517,Savings,Inactive
7387338393,98346151,Savings,Active
7387338394,71118206,Checking,Active
7387338395,66070269,Checking,Active
7387338396,97378967,Savings,Active
7387338397,86497618,Savings,Active
7387338398,73169406,Checking,Active
7387338399,94246954,Checking,Active
7387338400,71221432,Savings,Active
7387338401,61994008,Savings,Inactive
7387338402,18900670,Savings,Active
7387338403,97471149,Savings,Active
7387338404,22439030,Checking,Active
7387338405,12586048,Checking,Active
7387338406,14246245,Savings,Active
7387338407,83512844,Savings,Active
7387338408,12233979,Checking,Active
7387338409,51939885,Checking,Active
7387338410,58049108,Checking,Inactive
7387338411,12817142,Checking,Active
7387338412,90709271,Savings,Active
7387338413,59596401,Checking,Active
7387338414,44295800,Checking,Active
7387338415,96566133,Checking,Active
7387338416,47895470,Checking,Active
7387338417,83279643,Checking,Active
7387338418,82826527,Checking,Active
7387338419,14349032,Checking,Active
7387338420,88967530,Checking,Active
7387338421,63256628,Savings,Active
7387338422,87956387,Savings,Active
7387338423,44648646,Savings,Inactive
7387338424,88008184,Checking,Active
7387338425,20754092,Checking,Active
7387338426,45119973,Checking,Active
7387338427,65722537,Savings,Inactive
7387338428,14619090,Checking,Active
7387338429,62383863,Checking,Active
7387338430,70794263,Savings,Active
7387338431,11304331,Checking,Active
7387338432,59461908,Checking,Active
7387338433,42481018,Savings,Active
7387338434,91124567,Checking,Active
7387338435,81489087,Checking,Active
7387338436,93902461,Savings,Active
7387338437,21671435,Savings,Active
7387338438,36462704,Checking,Inactive
7387338439,81945817,Checking,Active
7387338440,73246553,Savings,Inactive
7387338441,90344761,Savings,Active
7387338442,69058732,Checking,Active
7387338443,60885558,Checking,Active
7387338444,36565672,Checking,Inactive
7387338445,65438914,Savings,Active
7387338446,25668900,Checking,Active
7387338447,19197889,Savings,Active
7387338448,38834631,Savings,Active
7387338449,82826527,Savings,Active
7387338450,83155561,Savings,Active
7387338451,20176504,Savings,Inactive
7387338452,15980574,Savings,Inactive
7387338453,53109895,Savings,Active
7387338454,74893636,Savings,Inactive
7387338455,96619022,Checking,Active
7387338456,87927408,Savings,Active
7387338457,38944724,Checking,Active
7387338458,55466167,Checking,Active
7387338459,88444469,Checking,Active
7387338460,24527310,Savings,Inactive
7387338461,58614405,Checking,Active
7387338462,91401877,Savings,Active
7387338463,53429200,Savings,Active
7387338464,91851221,Savings,Active
7387338465,49152332,Checking,Active
7387338466,12557071,Savings,Active
7387338467,40785381,Checking,Active
7387338468,38086888,Checking,Active
7387338469,75376088,Savings,Active
7387338470,99344536,Checking,Active
7387338471,42500649,Savings,Active
7387338472,21331424,Savings,Active
7387338473,45140931,Checking,Inactive
7387338474,10911839,Checking,Active
7387338475,71018216,Checking,Inactive
7387338476,33744198,Savings,Inactive
7387338477,45529200,Savings,Active
